Date,Open,High,Low,Close,Adj Close,Volume
2014-11-03,9.960000,9.980000,9.130000,9.430000,8.426133,125100800
2014-11-10,9.520000,9.520000,8.600000,8.870000,7.925748,131578200
2014-11-17,8.900000,9.550000,8.400000,9.410000,8.408263,182176100
2014-11-24,9.400000,9.550000,8.960000,9.010000,8.050845,93463800
2014-12-01,8.960000,8.980000,8.220000,8.380000,7.487910,149619500
2014-12-08,8.340000,8.350000,7.120000,7.190000,6.424592,183483700
2014-12-15,7.090000,8.220000,6.820000,8.140000,7.273460,221848200
2014-12-22,8.140000,8.360000,7.970000,8.160000,7.291331,69919700
2014-12-29,8.180000,8.450000,7.830000,7.940000,7.094751,79033400
2015-01-05,7.630000,8.610000,7.560000,8.550000,7.639813,118437800
2015-01-12,8.350000,8.780000,7.870000,8.410000,7.514716,152115500
2015-01-19,8.350000,8.830000,7.820000,7.850000,7.014332,91632900
2015-01-26,7.740000,7.740000,6.690000,7.030000,6.281624,191874000
2015-02-02,6.970000,7.920000,6.950000,7.350000,6.567559,159954900
2015-02-09,7.410000,8.070000,7.110000,8.050000,7.193041,138591900
2015-02-16,8.020000,8.130000,7.650000,7.830000,6.996461,90320300
2015-02-23,7.640000,7.870000,7.250000,7.420000,6.630107,125607900
2015-03-02,7.380000,7.390000,6.230000,6.420000,5.736561,178986500
2015-03-09,6.350000,6.420000,5.630000,5.820000,5.200434,176905400
2015-03-16,5.940000,6.270000,5.770000,6.260000,5.593595,127463500
2015-03-23,6.330000,6.550000,5.620000,5.670000,5.066403,131393900
2015-03-30,5.690000,5.830000,5.450000,5.760000,5.146821,100124000
2015-04-06,5.890000,6.310000,5.780000,6.040000,5.397014,85850200
2015-04-13,5.970000,6.300000,5.780000,5.870000,5.245112,132451000
2015-04-20,5.910000,7.930000,5.800000,7.920000,7.308224,226797200
2015-04-27,8.260000,8.450000,6.880000,8.070000,7.446637,274508700
2015-05-04,7.960000,9.140000,7.600000,7.630000,7.040625,250980400
2015-05-11,7.800000,7.950000,7.010000,7.120000,6.570019,168905900
2015-05-18,7.120000,7.140000,6.510000,6.570000,6.062505,175297100
2015-05-25,6.650000,6.780000,6.300000,6.300000,5.813360,115607300
2015-06-01,6.330000,6.930000,6.220000,6.510000,6.007139,159425900
2015-06-08,6.560000,6.920000,6.410000,6.810000,6.283965,134076200
2015-06-15,6.640000,6.690000,6.220000,6.510000,6.007139,139742400
2015-06-22,6.590000,6.610000,6.060000,6.230000,5.748767,103739500
2015-06-29,6.060000,6.200000,5.690000,5.850000,5.398120,99581600
2015-07-06,5.570000,5.800000,5.200000,5.430000,5.010562,180106900
2015-07-13,5.480000,5.930000,5.340000,5.460000,5.038246,164393000
2015-07-20,5.480000,5.670000,4.960000,5.050000,4.659916,147320200
2015-07-27,4.990000,5.920000,4.910000,5.260000,4.853694,170146000
2015-08-03,5.160000,5.610000,5.040000,5.280000,4.872149,121968800
2015-08-10,5.270000,5.690000,5.170000,5.230000,4.826012,147108900
2015-08-17,5.180000,5.280000,4.750000,4.750000,4.383089,119933400
2015-08-24,4.290000,5.180000,4.130000,4.830000,4.456909,151369200
2015-08-31,4.670000,5.100000,4.600000,4.730000,4.364634,99317300
2015-09-07,4.980000,5.290000,4.880000,4.980000,4.595323,85555500
2015-09-14,4.980000,5.300000,4.780000,4.980000,4.595323,123610000
2015-09-21,5.050000,5.110000,4.380000,4.520000,4.170855,96806700
2015-09-28,4.310000,4.540000,4.030000,4.480000,4.133945,137448500
2015-10-05,4.540000,5.530000,4.530000,5.480000,5.056700,166220600
2015-10-12,5.490000,5.500000,4.710000,4.790000,4.419999,108821600
2015-10-19,4.720000,4.930000,4.440000,4.730000,4.451004,146529000
2015-10-26,4.710000,4.730000,4.110000,4.360000,4.102829,140950000
2015-11-02,4.330000,4.850000,4.030000,4.140000,3.895805,184372300
2015-11-09,4.110000,4.210000,3.900000,3.970000,3.735832,113882700
2015-11-16,3.960000,4.000000,3.750000,3.800000,3.575859,101527600
2015-11-23,3.760000,3.940000,3.550000,3.570000,3.359425,79700200
2015-11-30,3.320000,3.500000,3.200000,3.280000,3.086531,155860200
2015-12-07,3.250000,3.370000,2.990000,3.150000,2.964199,106802900
2015-12-14,3.170000,3.470000,3.130000,3.200000,3.011250,100102700
2015-12-21,3.260000,3.450000,3.050000,3.300000,3.105351,64397700
2015-12-28,3.280000,3.340000,3.220000,3.290000,3.095941,48451400
2016-01-04,3.170000,3.240000,2.600000,2.600000,2.446640,101244100
2016-01-11,2.680000,2.680000,2.210000,2.370000,2.230207,139418400
2016-01-18,2.390000,2.430000,2.140000,2.270000,2.136105,125699600
2016-01-25,2.210000,2.460000,2.130000,2.450000,2.305488,119725000
2016-02-01,2.380000,2.770000,2.140000,2.610000,2.456051,131255200
2016-02-08,2.530000,2.670000,2.380000,2.630000,2.474871,102464200
2016-02-15,2.690000,3.220000,2.670000,2.940000,2.766586,133638300
2016-02-22,3.190000,3.340000,2.700000,2.710000,2.550152,146045400
2016-02-29,2.850000,4.870000,2.800000,4.380000,4.121649,275017900
2016-03-07,4.740000,4.890000,3.580000,3.830000,3.604089,250740400
2016-03-14,3.800000,4.400000,3.450000,4.170000,3.924035,191348500
2016-03-21,4.260000,4.330000,3.700000,4.040000,3.801703,107019600
2016-03-28,4.210000,4.490000,3.890000,4.320000,4.065187,136636700
2016-04-04,4.340000,4.500000,3.960000,4.480000,4.215750,115268000
2016-04-11,4.680000,5.790000,4.650000,5.290000,4.977973,233418200
2016-04-18,5.180000,6.260000,5.120000,5.420000,5.100305,241052500
2016-04-25,5.260000,6.040000,4.870000,5.670000,5.335558,215821600
2016-05-02,5.620000,5.750000,4.570000,4.780000,4.498055,211992800
2016-05-09,4.500000,4.730000,4.120000,4.130000,3.886395,175489800
2016-05-16,4.290000,4.480000,3.890000,3.980000,3.745242,139964300
2016-05-23,3.870000,4.330000,3.850000,3.980000,3.745242,128595300
2016-05-30,3.920000,4.620000,3.850000,4.610000,4.338082,109865700
2016-06-06,4.740000,5.080000,4.330000,4.410000,4.149879,176347800
2016-06-13,4.280000,4.680000,4.150000,4.460000,4.196929,100759900
2016-06-20,4.680000,4.990000,4.490000,4.550000,4.281621,112229200
2016-06-27,4.570000,5.230000,4.320000,5.160000,4.855640,132800400
2016-07-04,5.100000,5.220000,4.680000,4.950000,4.658027,74693200
2016-07-11,5.060000,5.530000,5.020000,5.360000,5.043844,121416700
2016-07-18,5.260000,5.440000,5.050000,5.310000,4.996792,130069800
2016-07-25,5.280000,5.860000,5.180000,5.750000,5.410840,161910600
2016-08-01,5.820000,6.070000,5.390000,6.020000,5.664914,142681800
2016-08-08,6.020000,6.170000,5.600000,5.640000,5.307327,108614600
2016-08-15,5.720000,6.090000,5.700000,5.970000,5.617863,92930000
2016-08-22,5.860000,5.980000,5.370000,5.450000,5.128535,113149600
2016-08-29,5.440000,5.660000,5.180000,5.600000,5.269688,120673400
2016-09-05,5.490000,5.720000,5.150000,5.190000,4.883871,92042900
2016-09-12,5.080000,5.420000,4.860000,5.030000,4.733308,128068600
2016-09-19,5.160000,5.630000,5.040000,5.420000,5.100305,111413600
2016-09-26,5.400000,5.740000,5.270000,5.500000,5.175586,76484200
2016-10-03,5.540000,5.700000,5.390000,5.570000,5.241457,100922000
2016-10-10,5.670000,5.940000,5.510000,5.580000,5.250867,159097300
2016-10-17,5.600000,6.360000,5.600000,6.260000,5.890758,123378900
2016-10-24,6.470000,7.050000,6.380000,6.900000,6.493007,208574100
2016-10-31,6.930000,7.030000,6.590000,6.670000,6.276574,140699800
2016-11-07,7.050000,8.100000,7.010000,7.690000,7.236410,253269500
2016-11-14,7.690000,7.740000,6.850000,7.240000,6.812953,148549400
2016-11-21,7.440000,8.440000,7.430000,8.420000,7.923352,155033200
2016-11-28,8.440000,9.180000,8.070000,8.440000,7.942171,250735700
2016-12-05,8.610000,9.340000,8.520000,8.780000,8.311724,178465600
2016-12-12,8.910000,8.960000,8.090000,8.170000,7.734258,166245400
2016-12-19,8.080000,8.130000,7.640000,7.710000,7.298791,112546200
2016-12-26,7.910000,8.190000,7.540000,7.620000,7.213592,76863200
2017-01-02,7.890000,8.400000,7.840000,7.990000,7.563858,84739000
2017-01-09,8.310000,9.730000,8.200000,9.580000,9.069057,163141800
2017-01-16,9.540000,10.180000,9.450000,10.030000,9.495055,123784700
2017-01-23,10.320000,10.960000,10.170000,10.670000,10.100923,143116700
2017-01-30,10.550000,10.620000,9.700000,9.730000,9.211056,123269600
2017-02-06,9.710000,10.500000,9.530000,10.460000,9.902122,130087400
2017-02-13,10.900000,11.490000,10.780000,10.970000,10.384922,185227300
2017-02-20,11.680000,11.700000,10.350000,10.520000,9.958922,147718200
2017-02-27,10.620000,10.930000,9.910000,10.180000,9.637056,130467400
2017-03-06,9.900000,10.110000,9.270000,9.470000,8.964923,128903500
2017-03-13,9.800000,10.800000,9.570000,10.130000,9.589723,145946600
2017-03-20,10.030000,10.350000,9.070000,9.300000,8.803989,145991500
2017-03-27,8.890000,9.790000,8.700000,9.500000,8.993323,135875200
2017-04-03,9.550000,10.100000,8.950000,9.230000,8.737723,143036000
2017-04-10,9.230000,9.300000,8.650000,8.720000,8.254924,112310800
2017-04-17,8.750000,9.070000,8.420000,8.870000,8.396923,151293900
2017-04-24,8.860000,8.980000,8.260000,8.580000,8.122391,142255500
2017-05-01,8.580000,8.900000,7.840000,8.170000,7.993917,166470900
2017-05-08,8.040000,8.540000,8.000000,8.260000,8.081977,138653800
2017-05-15,8.350000,8.830000,7.470000,8.420000,8.238528,184674000
2017-05-22,8.350000,8.700000,8.300000,8.530000,8.346158,121037200
2017-05-29,8.640000,8.880000,8.140000,8.210000,8.033054,108219600
2017-06-05,8.070000,8.430000,7.980000,8.310000,8.130899,113241300
2017-06-12,8.310000,8.350000,7.650000,7.880000,7.710167,135825400
2017-06-19,7.910000,8.280000,7.680000,8.170000,7.993917,144527900
2017-06-26,8.320000,8.930000,8.240000,8.750000,8.561417,125883100
2017-07-03,8.870000,9.010000,8.560000,8.770000,8.580986,89502000
2017-07-10,8.810000,9.340000,8.760000,9.250000,9.050640,144673200
2017-07-17,9.370000,9.540000,8.970000,9.020000,8.825598,127715100
2017-07-24,9.070000,9.690000,9.040000,9.670000,9.461588,168001400
2017-07-31,9.930000,10.080000,9.670000,9.970000,9.755122,117478200
2017-08-07,10.100000,10.400000,9.560000,9.690000,9.481157,152432100
2017-08-14,9.640000,10.140000,9.560000,10.030000,9.813828,162451200
2017-08-21,10.160000,10.800000,9.960000,10.680000,10.449821,151732200
2017-08-28,10.670000,11.460000,10.620000,11.300000,11.056458,135097200
2017-09-04,11.610000,11.720000,11.080000,11.110000,10.870553,133688000
2017-09-11,11.240000,11.430000,10.540000,10.850000,10.616157,139164600
2017-09-18,10.850000,10.980000,10.120000,10.160000,9.941028,160715500
2017-09-25,10.250000,10.250000,9.690000,10.070000,9.852966,152052900
2017-10-02,10.110000,10.540000,10.000000,10.130000,9.911674,121831200
2017-10-09,10.000000,10.480000,9.720000,10.450000,10.224777,161088100
2017-10-16,10.570000,10.650000,9.950000,10.280000,10.058441,150555900
2017-10-23,10.230000,10.410000,9.750000,10.010000,9.794261,134414900
2017-10-30,9.860000,10.260000,9.730000,10.090000,9.872537,141650000
2017-11-06,10.330000,10.540000,9.910000,10.070000,9.852966,115210400
2017-11-13,9.940000,10.190000,9.530000,10.110000,9.892105,116578400
2017-11-20,10.200000,11.130000,9.940000,10.980000,10.743354,102500200
2017-11-27,11.010000,11.420000,10.630000,10.900000,10.665078,145637300
2017-12-04,11.150000,11.470000,10.550000,10.780000,10.547665,140416000
2017-12-11,10.850000,11.280000,10.640000,11.170000,10.929260,125873100
2017-12-18,11.410000,12.080000,11.380000,11.920000,11.663095,103338400
2017-12-25,11.900000,12.300000,11.820000,12.230000,12.093508,53771800
2018-01-01,12.550000,13.090000,12.510000,13.090000,12.943911,81714900
2018-01-08,13.260000,13.570000,13.050000,13.530000,13.379000,98989300
2018-01-15,13.280000,13.490000,13.080000,13.360000,13.210897,122678900
2018-01-22,13.280000,13.320000,12.580000,13.110000,12.963687,160607300
2018-01-29,13.210000,13.420000,12.530000,12.540000,12.400049,121243600
2018-02-05,12.640000,13.140000,12.150000,12.910000,12.765920,206736100
2018-02-12,12.990000,14.370000,12.930000,14.120000,13.962416,142896900
2018-02-19,14.060000,14.290000,13.640000,14.200000,14.041523,101140500
2018-02-26,14.500000,14.670000,13.050000,13.390000,13.240563,145262400
2018-03-05,13.180000,13.850000,12.600000,12.890000,12.746143,103897200
2018-03-12,12.940000,13.270000,12.770000,12.800000,12.800000,85229500
2018-03-19,12.470000,13.000000,12.330000,12.510000,12.510000,122346400
2018-03-26,12.760000,12.890000,11.930000,12.720000,12.720000,95571000
2018-04-02,12.830000,13.120000,12.350000,12.660000,12.660000,92660500
2018-04-09,12.610000,13.230000,12.410000,13.120000,13.120000,84226700
2018-04-16,13.110000,14.180000,12.880000,14.000000,14.000000,99528600
2018-04-23,13.740000,14.110000,13.520000,13.950000,13.950000,114018000
2018-04-30,13.890000,14.170000,13.400000,14.080000,14.080000,85449900
2018-05-07,13.960000,14.950000,13.680000,14.610000,14.610000,99629500
2018-05-14,14.830000,15.240000,14.300000,14.580000,14.580000,120065600
2018-05-21,14.810000,14.850000,13.950000,14.030000,14.030000,110258800
2018-05-28,13.730000,14.110000,13.360000,14.030000,14.030000,103493100
2018-06-04,14.170000,14.730000,13.430000,13.750000,13.750000,147177800
2018-06-11,13.870000,14.150000,13.060000,13.170000,13.170000,109369600
2018-06-18,12.910000,13.240000,12.530000,12.810000,12.810000,115249400
2018-06-25,12.640000,13.020000,12.280000,12.820000,12.820000,106006500
2018-06-29,12.920000,13.020000,12.730000,12.820000,12.820000,13056240
